Date,Open,High,Low,Close,Adj Close,Volume
1991-12-16,1.803571,1.812500,1.785714,1.803571,1.699822,19297600
1991-12-17,1.803571,1.821428,1.794642,1.803571,1.699822,24460800
1991-12-18,1.848214,1.857142,1.785714,1.848214,1.741897,46650800
1991-12-19,1.812500,1.848214,1.812500,1.812500,1.708238,28831600
1991-12-20,1.794642,1.839285,1.794642,1.794642,1.691406,32046000
1991-12-23,1.839285,1.848214,1.785714,1.839285,1.733482,25790800
1991-12-24,1.866071,1.919642,1.848214,1.866071,1.758727,47140800
1991-12-26,1.959828,1.964285,1.866071,1.959828,1.847091,33625200
1991-12-27,1.964285,1.991071,1.946428,1.964285,1.851292,41935600
1991-12-30,2.026785,2.044642,1.964285,2.026785,1.910196,45911600
1991-12-31,2.013399,2.071428,2.000000,2.013399,1.897580,33507600
1992-01-02,2.125000,2.133928,1.982142,2.125000,2.002760,58408000
1992-01-03,2.107142,2.151785,2.080357,2.107142,1.985930,47563600
1992-01-06,2.071428,2.107142,2.062500,2.071428,1.952271,28560000
1992-01-07,2.111613,2.125000,2.053571,2.111613,1.990145,35366800
1992-01-08,2.160714,2.187500,2.089285,2.160714,2.036420,58186800
1992-01-09,2.223214,2.223214,2.151785,2.223214,2.095325,52127600
1992-01-10,2.223214,2.232142,2.178571,2.223214,2.095325,49056000
1992-01-13,2.214285,2.241071,2.196428,2.214285,2.086909,26964000
1992-01-14,2.303571,2.312500,2.223214,2.303571,2.171059,68451600
1992-01-15,2.267857,2.321428,2.250000,2.267857,2.137400,81435200
1992-01-16,2.241071,2.294642,2.232142,2.241071,2.112155,73382400
1992-01-17,2.312500,2.464285,2.312500,2.312500,2.179475,212094400
1992-01-20,2.285714,2.330357,2.285714,2.285714,2.154230,52416000
1992-01-21,2.183042,2.294642,2.178571,2.183042,2.057466,48521200
1992-01-22,2.267857,2.276785,2.187500,2.267857,2.137400,45920000
1992-01-23,2.303571,2.312500,2.250000,2.303571,2.171059,34588400
1992-01-24,2.308042,2.348214,2.285714,2.308042,2.175274,44402400
1992-01-27,2.303571,2.330357,2.294642,2.303571,2.171059,20834800
1992-01-28,2.330357,2.334828,2.250000,2.330357,2.196306,43430800
1992-01-29,2.258928,2.348214,2.258928,2.258928,2.128985,36139600
1992-01-30,2.276785,2.276785,2.241071,2.276785,2.145815,21778400
1992-01-31,2.312500,2.330357,2.267857,2.312500,2.179475,36139600
1992-02-03,2.348214,2.366071,2.303571,2.348214,2.213135,39533200
1992-02-04,2.348214,2.366071,2.321428,2.348214,2.213135,48232800
1992-02-05,2.361613,2.383928,2.325899,2.361613,2.225763,40376000
1992-02-06,2.290185,2.357142,2.285714,2.290185,2.158443,23284800
1992-02-07,2.285714,2.312500,2.241071,2.285714,2.154230,36884400
1992-02-10,2.254471,2.294642,2.250000,2.254471,2.124784,21610400
1992-02-11,2.245542,2.276785,2.223214,2.245542,2.116369,30503200
1992-02-12,2.330357,2.339285,2.250000,2.330357,2.196306,34490400
1992-02-13,2.294642,2.330357,2.276785,2.294642,2.162645,19003600
1992-02-14,2.290185,2.294642,2.258928,2.290185,2.159451,18146800
1992-02-18,2.241071,2.303571,2.241071,2.241071,2.113142,17088400
1992-02-19,2.214285,2.250000,2.205357,2.214285,2.087884,23917600
1992-02-20,2.308042,2.312500,2.223214,2.308042,2.176290,32715200
1992-02-21,2.321428,2.339285,2.303571,2.321428,2.188911,37895200
1992-02-24,2.361613,2.375000,2.348214,2.361613,2.226803,42851200
1992-02-25,2.446428,2.446428,2.330357,2.446428,2.306776,56803600
1992-02-26,2.495542,2.500000,2.437500,2.495542,2.353086,57271200
1992-02-27,2.446428,2.500000,2.428571,2.446428,2.306776,30542400
1992-02-28,2.410714,2.464285,2.392857,2.410714,2.273100,22598800
1992-03-02,2.401785,2.446428,2.401785,2.401785,2.264681,22313200
1992-03-03,2.370542,2.428571,2.366071,2.370542,2.235223,24819200
1992-03-04,2.321428,2.383928,2.312500,2.321428,2.188911,28842800
1992-03-05,2.267857,2.339285,2.250000,2.267857,2.138398,59180800
1992-03-06,2.285714,2.285714,2.250000,2.285714,2.155236,33572000
1992-03-09,2.276785,2.294642,2.267857,2.276785,2.146817,27235600
1992-03-10,2.276785,2.312500,2.276785,2.276785,2.146817,30674000
1992-03-11,2.258928,2.294642,2.250000,2.258928,2.129979,32656400
1992-03-12,2.241071,2.276785,2.196428,2.241071,2.113142,38225600
1992-03-13,2.254471,2.276785,2.214285,2.254471,2.125776,19796000
1992-03-16,2.263399,2.267857,2.205357,2.263399,2.134196,14072800
1992-03-17,2.245542,2.276785,2.241071,2.245542,2.117357,21274400
1992-03-18,2.276785,2.285714,2.250000,2.276785,2.146817,20258000
1992-03-19,2.250000,2.276785,2.241071,2.250000,2.121562,29629600
1992-03-20,2.258928,2.258928,2.250000,2.258928,2.129979,13540800
1992-03-23,2.250000,2.276785,2.250000,2.250000,2.121562,12518800
1992-03-24,2.321428,2.321428,2.258928,2.321428,2.188911,52354400
1992-03-25,2.303571,2.321428,2.294642,2.303571,2.172073,30388400
1992-03-26,2.285714,2.330357,2.276785,2.285714,2.155236,30755200
1992-03-27,2.178571,2.285714,2.160714,2.178571,2.054209,66133200
1992-03-30,2.075899,2.187500,2.062500,2.075899,1.957398,84758800
1992-03-31,2.080357,2.133928,2.071428,2.080357,1.961603,53004000
1992-04-01,2.107142,2.116071,2.044642,2.107142,1.986858,39914000
1992-04-02,2.098214,2.125000,2.084828,2.098214,1.978439,33493600
1992-04-03,2.107142,2.116071,2.089285,2.107142,1.986858,29114400
1992-04-06,2.169642,2.178571,2.107142,2.169642,2.045790,25496800
1992-04-07,2.044642,2.187500,2.044642,2.044642,1.927926,57554000
1992-04-08,1.995542,2.035714,1.955357,1.995542,1.881629,91756000
1992-04-09,2.044642,2.080357,1.973214,2.044642,1.927926,48034000
1992-04-10,1.982142,2.053571,1.964285,1.982142,1.868993,68516000
1992-04-13,2.017857,2.026785,1.973214,2.017857,1.902669,30707600
1992-04-14,2.098214,2.116071,2.044642,2.098214,1.978439,36100400
1992-04-15,2.160714,2.174113,2.053571,2.160714,2.037371,54339600
1992-04-16,2.107142,2.169642,2.089285,2.107142,1.986858,64671600
1992-04-20,2.026785,2.107142,2.000000,2.026785,1.911088,51511600
1992-04-21,2.008928,2.044642,2.000000,2.008928,1.894250,45091200
1992-04-22,2.058042,2.071428,2.008928,2.058042,1.940561,42882000
1992-04-23,2.035714,2.080357,2.000000,2.035714,1.919507,45704400
1992-04-24,2.017857,2.080357,2.000000,2.017857,1.902669,24570000
1992-04-27,1.991071,2.008928,1.964285,1.991071,1.877413,35067200
1992-04-28,1.937500,1.991071,1.892857,1.937500,1.826900,43531600
1992-04-29,2.035714,2.035714,1.937500,2.035714,1.919507,49725200
1992-04-30,2.147328,2.151785,2.017857,2.147328,2.024749,65066400
1992-05-01,2.116071,2.169642,2.080357,2.116071,1.995277,33594400
1992-05-04,2.160714,2.187500,2.116071,2.160714,2.037371,30808400
1992-05-05,2.160714,2.165185,2.125000,2.160714,2.037371,45021200
1992-05-06,2.205357,2.218756,2.160714,2.205357,2.079466,44497600
1992-05-07,2.169642,2.223214,2.160714,2.169642,2.045790,43089200
1992-05-08,2.214285,2.245542,2.178571,2.214285,2.087884,49674800
1992-05-11,2.223214,2.241071,2.196428,2.223214,2.096304,22724800
1992-05-12,2.223214,2.250000,2.205357,2.223214,2.096304,19261200
1992-05-13,2.241071,2.258928,2.223214,2.241071,2.113142,24368400
1992-05-14,2.191971,2.250000,2.151785,2.191971,2.066844,39230800
1992-05-15,2.165185,2.187500,2.160714,2.165185,2.041587,30326800
1992-05-18,2.156256,2.196428,2.142857,2.156256,2.033168,32272800
1992-05-19,2.120542,2.169642,2.107142,2.120542,1.999493,32919600
1992-05-20,2.142857,2.151785,2.116071,2.142857,2.020534,43302000
1992-05-21,2.111613,2.151785,2.098214,2.111613,1.991073,34423200
1992-05-22,2.125000,2.133928,2.107142,2.125000,2.003696,11617200
1992-05-26,2.116071,2.133928,2.098214,2.116071,1.995277,23903600
1992-05-27,2.151785,2.151785,2.107142,2.151785,2.028952,38522400
1992-05-28,2.125000,2.151785,2.107142,2.125000,2.003696,31810800
1992-05-29,2.133928,2.165185,2.125000,2.133928,2.012114,44562000
1992-06-01,2.053571,2.125000,2.000000,2.053571,1.937317,62011600
1992-06-02,2.017857,2.053571,2.008928,2.017857,1.903625,38920000
1992-06-03,1.933042,2.017857,1.928571,1.933042,1.823611,75143600
1992-06-04,1.946428,1.955357,1.910714,1.946428,1.836239,45038000
1992-06-05,1.959828,1.973214,1.937500,1.959828,1.848881,28182000
1992-06-08,1.937500,1.964285,1.928571,1.937500,1.827817,26084800
1992-06-09,1.928571,1.937500,1.910714,1.928571,1.819394,25320400
1992-06-10,1.919642,1.955357,1.910714,1.919642,1.810970,31651200
1992-06-11,1.924113,1.937500,1.910714,1.924113,1.815188,35128800
1992-06-12,1.950899,1.964285,1.937500,1.950899,1.840457,24127600
1992-06-15,1.879471,1.928571,1.875000,1.879471,1.773074,47297600
1992-06-16,1.758928,1.857142,1.741071,1.758928,1.659354,91338800
1992-06-17,1.696428,1.758928,1.678571,1.696428,1.600393,76062000
1992-06-18,1.616071,1.750000,1.598214,1.616071,1.524584,108430000
1992-06-19,1.598214,1.642857,1.562500,1.598214,1.507738,106859200
1992-06-22,1.580357,1.598214,1.526785,1.580357,1.490892,97484800
1992-06-23,1.616071,1.625000,1.589285,1.616071,1.524584,77887600
1992-06-24,1.642857,1.642857,1.616071,1.642857,1.549854,52766000
1992-06-25,1.629471,1.660714,1.616071,1.629471,1.537226,40152000
1992-06-26,1.616071,1.642857,1.589285,1.616071,1.524584,27591200
1992-06-29,1.669642,1.683042,1.616071,1.669642,1.575122,47107200
1992-06-30,1.714285,1.723214,1.660714,1.714285,1.617238,48336400
1992-07-01,1.750000,1.767857,1.705357,1.750000,1.650931,35882000
1992-07-02,1.651785,1.750000,1.633928,1.651785,1.558277,64162000
1992-07-06,1.651785,1.669642,1.625000,1.651785,1.558277,30500400
1992-07-07,1.580357,1.651785,1.553571,1.580357,1.490892,51772000
1992-07-08,1.633928,1.633928,1.571428,1.633928,1.541430,48988800
1992-07-09,1.638399,1.660714,1.633928,1.638399,1.545648,41448400
1992-07-10,1.633928,1.651785,1.602685,1.633928,1.541430,35907200
1992-07-13,1.678571,1.683042,1.616071,1.678571,1.583546,31390800
1992-07-14,1.696428,1.714285,1.678571,1.696428,1.600393,31497200
1992-07-15,1.714285,1.750000,1.687500,1.714285,1.617238,43615600
1992-07-16,1.741071,1.750000,1.687500,1.741071,1.642508,34949600
1992-07-17,1.607142,1.642857,1.593756,1.607142,1.516161,105910000
1992-07-20,1.598214,1.616071,1.571428,1.598214,1.507738,48003200
1992-07-21,1.633928,1.651785,1.607142,1.633928,1.541430,32986800
1992-07-22,1.580357,1.625000,1.571428,1.580357,1.490892,40493600
1992-07-23,1.598214,1.598214,1.562500,1.598214,1.507738,42996800
1992-07-24,1.638399,1.651785,1.571428,1.638399,1.545648,33742800
1992-07-27,1.616071,1.660714,1.616071,1.616071,1.524584,20199200
1992-07-28,1.660714,1.660714,1.616071,1.660714,1.566700,33560800
1992-07-29,1.687500,1.705357,1.660714,1.687500,1.591969,62692000
1992-07-30,1.687500,1.696428,1.669642,1.687500,1.591969,34473600
1992-07-31,1.669642,1.696428,1.669642,1.669642,1.575122,22677200
1992-08-03,1.633928,1.687500,1.625000,1.633928,1.541430,17136000
1992-08-04,1.625000,1.633928,1.598214,1.625000,1.533007,29929200
1992-08-05,1.598214,1.625000,1.589285,1.598214,1.507738,34815200
1992-08-06,1.571428,1.589285,1.526785,1.571428,1.482468,64492400
1992-08-07,1.549113,1.562500,1.482142,1.549113,1.461416,54790400
1992-08-10,1.575899,1.589285,1.535714,1.575899,1.486687,22862000
1992-08-11,1.553571,1.589285,1.535714,1.553571,1.465622,30326800
1992-08-12,1.575899,1.580357,1.544642,1.575899,1.486687,29996400
1992-08-13,1.598214,1.625000,1.580357,1.598214,1.507738,42747600
1992-08-14,1.598214,1.616071,1.589285,1.598214,1.507738,34025600
1992-08-17,1.598214,1.598214,1.562500,1.598214,1.508750,32177600
1992-08-18,1.598214,1.616071,1.589285,1.598214,1.508750,28078400
1992-08-19,1.589285,1.616071,1.589285,1.589285,1.500320,42635600
1992-08-20,1.598214,1.607142,1.580357,1.598214,1.508750,27227200
1992-08-21,1.598214,1.616071,1.571428,1.598214,1.508750,27367200
1992-08-24,1.544642,1.598214,1.544642,1.544642,1.458176,38043600
1992-08-25,1.584828,1.589285,1.544642,1.584828,1.496112,33090400
1992-08-26,1.580357,1.589285,1.544642,1.580357,1.491892,30265200
1992-08-27,1.589285,1.611613,1.580357,1.589285,1.500320,20686400
1992-08-28,1.607142,1.616071,1.571428,1.607142,1.517177,15310400
1992-08-31,1.642857,1.651785,1.598214,1.642857,1.550893,30279200
1992-09-01,1.660714,1.660714,1.633928,1.660714,1.567750,15072400
1992-09-02,1.732142,1.741071,1.660714,1.732142,1.635180,47474000
1992-09-03,1.705357,1.758928,1.705357,1.705357,1.609895,52964800
1992-09-04,1.687500,1.723214,1.669642,1.687500,1.593037,15808800
1992-09-08,1.705357,1.714285,1.660714,1.705357,1.609895,17500000
1992-09-09,1.750000,1.758928,1.705357,1.750000,1.652038,39300800
1992-09-10,1.758928,1.767857,1.696428,1.758928,1.660467,57044400
1992-09-11,1.700899,1.758928,1.696428,1.700899,1.605686,44970800
1992-09-14,1.767857,1.785714,1.732142,1.767857,1.668896,53670400
1992-09-15,1.723214,1.758928,1.705357,1.723214,1.626752,54630800
1992-09-16,1.678571,1.723214,1.660714,1.678571,1.584608,44679600
1992-09-17,1.642857,1.687500,1.620542,1.642857,1.550893,43108800
1992-09-18,1.660714,1.674113,1.616071,1.660714,1.567750,28901600
1992-09-21,1.660714,1.705357,1.651785,1.660714,1.567750,22419600
